Project ID,Task ID,Corrections,Grammar,Spelling,Consistency,Comment,User
,,,,,,"As I wrote in an e-mail to Mr Alba, each line was inserted in a text box and I had to find the orignal pdf and re-scan it. After trial and error I produced this version. I wrote to the organisation, but the e-mail they gave was wrong. They didn't respond to e-mails. I don't actually who is responsible for the preparation of the source file - the NGO or Trommons? Anyway, it was a painstaking job and I regret not proessing it through Trados first. Overall I learned a lot about how many things can go wrong with source files, hopefully it will pay back some day.",
3424,null,3,4,4,3,"There were a few spots where consistency was not followed i.e times of workshops (a.m./p.m.) and also in describing years' experience (some were in digits, some written out). A few typos or spaces missing were also noted. There was nothing under Dr. John Tilley's workshop. No description.",sadie.cool
3336,9577,3,3,3,3,2,mccarc15
3200,9017,2,2,2,2,null,tatianaelizabeth.tradutora
3349,null,3,3,5,5,null,Jessica Valli
3417,null,5,5,5,5,null,vegieroot
3349,9643,3,3,3,3,null,adelaidaa729
3433,null,5,5,5,5,No sÃ© si es oportuno dejar los nombres de los proyectos en catalÃ¡n en la ,clairebarbet
null,,,,,,,
,,,,,,,
,,,,,,versiÃ³n castellana? En vuestra pÃ¡gina web la mayorÃ­a estÃ¡n traducidos al castellano.,
2274,9836,3,3,5,3,"My personal opinion is that the translation might have used a Machine Translation, e.g.:Google Translate because it's too literal.",Meilia
3417,9953,4,4,4,4,I think this is a very well translated document. The translator is accurate in his choice of words and puts the message across precisely. I made a few suggestions but even without them I think the document can still sufficiently prepare the citizens of California for earthquakes and other natural disasters.,boshifang
3348,null,5,5,5,5,null,R. P. SÃ¡nchez
3354,null,5,5,5,5,The original source text was really well written and made my job as a translator much easier.,Anna Dalmaso
3181,8911,4,4,4,4,"Unfortunately I'm unable to fix the formatting of the Word file as there are a large number of text boxes, as well as the fact that the segments in my CAT Tool were not based upon the placement of a full stop (meaning sentences are cut off and start again on another line).\r\nI'm afraid this would have taken me hours to fix, and I apologise to the proofreader/formatter for having been unable to give you any significant head ",sam_cates
null,,,,,,,
,,,,,,,
,,,,,,start...,
3356,9673,2,3,5,5,null,Jessica Valli
3404,null,4,4,4,5,"Changed ""disabled people"" to ""people with disabilities""",gen.shanahan
3332,9561,4,4,5,4,null,ningustavo
3344,9614,5,5,5,5,"There were no errors, just a few words and expressions that don't sound well in French, such as ""AnnÃ©e d'existence"" which is not really false, but I never heard that. \r\n\r\nIn conclusion, great transcription and a perfect French grammar, without any mispelling (which is rare!).",alexconstantindu83
3340,null,5,5,5,5,null,alex-moreau
3327,9548,5,5,5,4,null,kolodyna
3340,9593,5,5,5,5,"Professionnal translation without a doubt.\r\nJust corrected the several masculine forms of the word ""public"" and replaced ""AnnÃ©e d'existence"" by ""AnnÃ©e de crÃ©ation""",alexconstantindu83
3434,null,5,5,5,5,null,Ed
3181,8913,3,3,3,3,The file appears to have been converted from a PDF. This makes it more difficult to process.,Paulina Abzieher
3181,8914,3,3,3,3,null,Paulina Abzieher
3181,8915,3,3,3,3,null,Paulina Abzieher
3354,9665,5,5,5,5,"Very well written, the grammar and spelling. I only did 3,4 corrections. \r\nI hope this suits you well.\r\nKind Regards.\r\n\r\nTamara",tamaralonso
null,,,,,,,
,,,,,,,
3433,9994,5,5,5,5,Excellent translation.,Maria
3324,9455,3,5,4,3,"Quite a lot of suggestions of changes on my part, but over all a good translation. ",elenore.nikolausson
3327,9546,3,3,3,3,"Hay errores de diseÃ±o; algunos textos se han aÃ±adido - en un par de pÃ¡ginas - a travÃ©s de comentarios de texto, ya que debido a un error en el formato del documento, no se permitÃ­a modificar el texto original.",Irene Cruz
3424,9979,4,5,4,4,null,csoukhavong
2845,null,4,4,5,4,null,mindyourhead
3342,9605,4,5,5,5,null,Jessica Valli
3347,9629,5,5,4,4,null,Maria Riva
2845,7393,2,2,1,3,null,mariesteinbrecher
2844,7382,4,5,5,5,"Source file was very good, only a little bit of twitching was required here and there.\r\n\r\nShould you need any information or any further help, you can contact me at kevin.delepierre@gmail.com\r\n\r\nBest regards,\r\n\r\nKevin.",Keh
3327,null,5,3,4,5,The original file was not very flexible to be edited and therefore I did the translation on a blank word document.,i.nazasrag
3378,null,5,4,5,3,null,karmelcarey
2845,7395,2,2,2,2,"Some parts of the file created the impression this translation was done with ""machine translation"". A few small portions were missing.\r\nThe file contained an excess of spaces where none were needed.",Sebastiaan P. Vandenbore
null,,,,,,,
,,,,,,,
3410,null,5,5,4,5,null,eciocchetti
3423,9977,5,5,5,5,null,Gennady A
3423,9969,3,3,3,3,null,evelinelamige
3349,9641,5,5,4,5,null,doriane.senecal
3347,9631,2,2,3,1,"Faltaba un pÃ¡rrafo que no habÃ­a sido traducido. El archivo contenÃ­a tanto el texto original, como la traducciÃ³n. El tÃ­tulo tampoco habÃ­a sido traducido. La terminologÃ­a carecÃ­a de consistencia.",R. P. SÃ¡nchez
3280,9508,4,5,5,4,"Some double spaces and wrong commas corrected. Some inconsistencies and poor stylistic choices corrected.\r\n\r\n\r\nstr 1\r\n\r\nWielkie polowanie na roÅ›liny byÅ‚o propozycjÄ… Wellcome Trust  Darwin 200 -> Wielkie polowanie na roÅ›liny byÅ‚o propozycjÄ… Wellcome Trust z okazji Darwin 200\r\n\r\nroÅ›liny kwitnÄ…ce -> roÅ›liny okrytonasienne\r\n\r\nstr 3\r\n\r\nwymaganych przez roÅ›liny do utrzymania dobrego stanu -> wymaganych przez roÅ›liny do zachowania zdrowia\r\n\r\nstr 5\r\nzebranie Darwina -> zebranie ogÃ³lnoszkolne\r\n\r\nZapytaj dzieci o ich opinie o tym -> PoproÅ› dzieci, Å¼eby zastanowiÅ‚y siÄ™\r\n\r\nstr 6\r\n\r\nPoproÅ› dzieci, Å¼eby zebraÅ‚y kilka Å¼yjÄ…cych roÅ›lin -> PoproÅ› dzieci, Å¼eby ",m.e.grzelak
null,,,,,,,
,,,,,,,
,,,,,,"zebraÅ‚y kilka Å¼ywych roÅ›lin \r\n\r\nstr 7\r\n\r\nNaleÅ¼y poprosiÄ‡ o zezwolenie na wykopywanie roÅ›lin, jeÅ›li nie znajdujÄ… siÄ™ one na terenie szkoÅ‚y\r\n\r\nMoÅ¼na uÅ¼yÄ‡ rÃ³wnieÅ¼ plastikowych torebek, ktÃ³re po wsadzeniu w nie -> MoÅ¼na uÅ¼yÄ‡ rÃ³wnieÅ¼ plastikowych torebek, ktÃ³re po wÅ‚oÅ¼eniu do nich",
3424,9981,1,1,2,4,null,Guillem QM
2844,7337,3,5,5,4,null,mshmsh_smile
3434,9996,5,5,5,5,null,Guillem QM
3434,null,5,5,4,5,"From checking on the web, I concluded that ""Red Creativa"" as used in the original Spanish text should in fact have been ""Red Creactiva"" and this is the name I have used in the English translation.\r\n\r\nSee http://www.redcreactiva.org/ and http://www.forodeinnovacionsocial.org/pages_about",amandamoody
3434,9998,5,5,5,5,null,Emma Sadleir
3328,null,2,3,3,3,"I've had difficulties with the layout of the original file (lots of images), so I uploaded a separate text file now. \r\nPlease, contact me in case of any questions. \r\n",ieva.lange
2845,null,3,3,3,2,null,JosÃ© M.
3281,9679,5,5,5,5,null,lgustawedwards
3379,9780,2,2,2,4,There were quite a a lot of literal translations and several concordance issues ,beatrizruedasancho
null,,,,,,,
,,,,,,,
,,,,,,and typos.,
2844,7380,5,5,5,5,null,Natalia Chernavina Saluena
3292,9357,4,4,3,3,A few corrections so the text would sound more natural in Greek,Dimitra Marina
2845,null,3,3,3,2,null,JosÃ© M.
3295,9360,3,3,3,3,Dear Zoe\r\nMany thanks indeed for this translation\r\nregards\r\nBride Counihan,bride.counihan
3430,9988,2,2,4,2,"Not very good translation. I would not like to translate a longer text by this translator. Lots of basic, strange grammatical errors.",Henrik Weinestedt
3299,9497,3,2,4,3,null,Liesbeth Willemsen
3438,null,4,4,4,5,Best of luck with the Campaign! What a great idea!,Vera Gordienko
2845,7397,4,5,5,4,null,ningustavo
3204,9024,4,4,5,5,null,priic
3434,9999,4,4,4,4,null,ruben
3434,9998,4,4,4,4,null,ruben
3434,9997,4,4,4,4,null,ruben
3434,9996,4,4,4,4,null,ruben
3412,9899,5,5,5,5,null,Ed
3442,null,5,5,5,5,null,bookworm.rin
3413,null,3,3,3,3,null,Nawal Ghatas
3434,10000,3,3,3,3,no errors at all,mccarc15
3442,10017,3,3,3,3,Dear Bookworm\r\nMany thanks indeed for doing this translation for us.\r\nkind regards\r\nBride Counihan,bride.counihan
3281,9675,3,4,5,4,null,Sarah_T
3446,null,4,2,5,5,null,smash1979
3446,10021,3,3,3,3,Hallo Smash\r\nMany thanks for doing this translation for ,bride.counihan
null,,,,,,,
,,,,,,,
,,,,,,us.\r\nregards\r\nBride Counihan,
3413,9903,1,1,1,2,"The translator is not qualified!\r\n\r\nPoor translation, poor Arabic, and poor Arabic grammatical skills.\r\n\r\nVery bad!",mirfaeya
3205,9026,3,4,5,3,null,priic
3206,9028,3,4,5,3,null,priic
3199,9015,4,5,5,4,null,priic
3436,null,5,5,5,5,null,Jessica Valli
3196,9009,4,4,5,4,null,priic
3208,9049,3,3,3,3,null,myfatetrulygreatalways
3281,9683,5,5,5,5,"Perfect translation, no corrections needed",Paulina Abzieher
3450,null,5,5,5,5,null,Iris Capilla
3439,null,3,3,3,3,5,Gen
3413,9905,4,5,5,5,null,KAIDI RU
3450,10026,1,3,1,3,He hagut de fer algunes correccions:\r\n\r\n- Messos=mesos\r\n- PodrÃ n=podran\r\n-CrÃ¨ixer=crÃ©ixer\r\n\r\n,ruben
3451,null,4,5,4,5,There are a couple of mistakes and typos in the text - most can easily be fixed by running a spanish spellcheck.,clairebarbet
3283,9597,3,3,4,4,null,mariebie19
3436,10004,4,4,5,5,null,tamaralonso
3457,null,5,5,5,5,"Todo fue bien. Si necesitan mÃ¡s ayuda o tienen preguntas/comentarios, pueden contactarme a kevin.delepierre@gmail.com\r\n\r\nAtentamente,\r\n\r\nKevin.",Keh
3369,9722,5,4,5,4,"My guess is that the source file was something rather than a docx, a pdf may be, ",nahidhk
null,,,,,,,
,,,,,,,
,,,,,,"then converted into a docx. This made it quite difficult to reproduce the same format in the translated file.  Page 3 of the source file stands a witness for the correctness of this guess. There you could find that the lines are broken testifying to the machine conversion process. Light files are advisable before translation. Then, whatever later format changes are not difficult.",
3450,10026,4,5,4,5,null,Ed
3450,null,5,5,5,5,null,Katy Robinson
3444,null,5,3,5,4,In general it was a good translation. Perhaps I would redact some phrases in a different way or I would keep using th same font all the text long. But it was ok! :),DÃ¡maris VÃ©lez
3444,10019,3,3,3,3,Hallo Damaris\r\nMany thanks for doing this translation for us.  It was very helpful.\r\nkind regards\r\nBride Counihan,bride.counihan
3457,10047,4,5,5,5,null,suzanneskirrow
3181,8916,3,5,4,2,"This text/file was extremely annoying to proofread (and translate, I'm sure) because of the way if was formatted.  There were text boxes on the right-hand side of the page which would sometimes cover up the text in a box above or below.  In order to read all the text, it was necessary to expand one box and collapse another, or vice versa.  ",Holly Vezinet
null,,,,,,,
,,,,,,,
,,,,,,"\r\n\r\nOne section of the text was obviously translated by a different individual than the other.  Different terminology was used and there was a difference in consistency concerning spellings, punctuation and grammar.",
3456,null,5,4,5,5,null,Cristina T
3448,null,5,5,5,5,A pleasure as always to help out!,Sharon Cowell
3455,null,5,5,5,5,null,amandamoody
3441,null,4,4,4,4,null,LilaLotus12
3327,9473,5,5,5,5,null,Yasemin Bayraktar
3299,9376,5,5,5,5,null,Yasemin Bayraktar
3283,9607,3,5,5,4,Overall the translation was quite good. The minor issue related to the style with regard to the formal and informal form of address and use of imperatives. The main problem identified oscillated around the copying the English collocations and sentence structure into Polish. Good attempt!,anetaadutton
3457,10048,4,4,4,4,MuchÃ­simas gracias por vuestra ayuda. Sin voluntarios como vosotros no podrÃ­amos conseguir este tipo de financiaciÃ³n que es tan importante para nuestra entidad. Recibid el agradecimiento enorme de todas las personas que formamos FundaciÃ³n Adsis.\r\nUn abrazo!\r\nÃria SaÃ ,Iria Saa
2274,9859,5,3,5,5,null,tanteric
null,,,,,,,
,,,,,,,
3283,null,5,5,5,5,"There are two sections I have left without translation - Mr Darwin's song - I believe, it is meant to be learnt in English (?)\r\nAlso, I was wondering if I should localise all the names in the ""Credits"" section.",ieva.lange
3445,null,5,5,5,5,null,bookworm.rin
3453,null,5,5,5,5,A well-written text that I thoroughly enjoyed translating.,Sharon Cowell
3447,null,5,4,5,4,null,lauradunne22
3451,null,5,4,5,5,null,Carme Rossell
3417,null,4,5,5,4,null,JosÃ© M.
3452,10038,2,3,3,3,"In general this was OK, though the original file, which I used for reference, was in two languages, which made it a bit difficult to understand at times. The file all in Italian would have been more helpful. There was one partial URL in the document which I couldn't find on the website, so I put a note in the text, which I hope is OK.",carol.osullivan
3416,null,5,4,5,4,null,Carolina Sotillo
3414,null,5,5,5,5,null,Carolina Sotillo
3146,8755,4,4,5,5,null,evalespinassee
3443,null,5,5,5,5,null,fedorastory
3414,9923,5,5,5,5,very good translation,xx-dani16-xx
3463,null,5,5,5,5,null,Pavel Karpov
3445,10020,3,3,3,3,Hallo Robyn\r\nMany thanks indeed for doing this translation for us.\r\nkind regards\r\nBride Counihan,bride.counihan
3447,10022,3,3,3,3,Hallo Lauradunne\r\nMany ,bride.counihan
null,,,,,,,
,,,,,,,
,,,,,,thanks indeed for doing this translation for us.\r\nkind regards\r\nBride Counihan,
3448,10023,3,3,3,3,hallo Sharon\r\nMany thanks indeed for doing this translation for us.\r\nkind regards\r\nBride,bride.counihan
3443,10018,3,3,3,3,Dear Fedorastory\r\nMany thanks indeed for doing this translation for us.\r\nkind regards\r\nBride Counihan,bride.counihan
3456,10045,5,5,5,5,null,sabrina_sb_chapman
3455,10043,5,5,5,5,null,sabrina_sb_chapman
3453,10040,5,5,5,5,null,sabrina_sb_chapman
3441,10015,2,4,3,4,null,sabrina_sb_chapman
3451,10036,3,3,3,3,no errors,mccarc15
3458,10049,5,5,5,5,null,suzanneskirrow
3454,null,5,5,5,5,null,ningustavo
3460,10083,5,5,5,5,null,adrienn.panczel
3439,10009,4,4,4,4,The translation was mostly good. Just a note to the translator that the formatting (font type and bold text) had been lost somewhere in the process.,amandamoody
